"Powertrain","chemistry","share_units","year"
"BEV","NMC 111",0.0220749867222248,2022
"BEV","NMC 111",0.0153791661794845,2023
"BEV","NMC 111",0.0109436744531757,2024
"BEV","NMC 111",0.0087018501198421,2025
"BEV","NMC 111",0.00660354439761384,2026
"BEV","NMC 111",0.00504047974836158,2027
"BEV","NMC 111",0.00320237052732898,2028
"BEV","NMC 111",0.00267111114997591,2029
"BEV","NMC 111",0.00203875578800543,2030
"BEV","NMC 111",0.00155085419138028,2031
"BEV","NMC 111",0.00113009076058884,2032
"BEV","NMC 111",0.000773890902537297,2033
"BEV","NMC 111",0.00045030580955887,2034
"BEV","NMC 111",0.000317885190068544,2035
"BEV","NMC 111",0.000238604458977401,2036
"BEV","NMC 111",0.000169956195565606,2037
"BEV","NMC 111",0.000111524667030896,2038
"BEV","NMC 111",6.24727904922733e-05,2039
"BEV","NMC 111",2.13456834504507e-05,2040
"BEV","NMC 111",1.38329691399635e-05,2041
"BEV","NMC 111",8.95712955520826e-06,2042
"BEV","NMC 111",5.79561232297234e-06,2043
"BEV","NMC 111",3.74742488729996e-06,2044
"BEV","NMC 111",2.42154908242046e-06,2045
"BEV","NMC 111",1.56387364249475e-06,2046
"BEV","NMC 111",1.00943264020145e-06,2047
"BEV","NMC 111",6.51234978436963e-07,2048
"BEV","NMC 111",4.19950877366547e-07,2049
"BEV","NMC 111",2.7069102078631e-07,2050
"BEV","NMC 111",2.7069102078631e-07,2051
"BEV","NMC 111",2.7069102078631e-07,2052
"BEV","NMC 111",2.7069102078631e-07,2053
"BEV","NMC 111",2.7069102078631e-07,2054
"BEV","NMC 111",2.7069102078631e-07,2055
"BEV","NMC 111",2.7069102078631e-07,2056
"BEV","NMC 111",2.7069102078631e-07,2057
"BEV","NMC 111",2.7069102078631e-07,2058
"BEV","NMC 111",2.7069102078631e-07,2059
"BEV","NMC 111",2.7069102078631e-07,2060
"BEV","NMC 111",2.7069102078631e-07,2061
"BEV","NMC 111",2.7069102078631e-07,2062
"BEV","NMC 111",2.7069102078631e-07,2063
"BEV","NMC 111",2.7069102078631e-07,2064
"BEV","NMC 111",2.7069102078631e-07,2065
"BEV","NMC 111",2.7069102078631e-07,2066
"BEV","NMC 111",2.7069102078631e-07,2067
"BEV","NMC 111",2.7069102078631e-07,2068
"BEV","NMC 111",2.7069102078631e-07,2069
"BEV","NMC 111",2.7069102078631e-07,2070
"BEV","LMO",1.70479042204494e-05,2022
"BEV","LMO",1.62583561740631e-05,2023
"BEV","LMO",1.32859117862381e-05,2024
"BEV","LMO",1.22168378151728e-05,2025
"BEV","LMO",1.01253179142003e-05,2026
"BEV","LMO",8.73798912817852e-06,2027
"BEV","LMO",7.60203423379891e-06,2028
"BEV","LMO",7.48391372558618e-06,2029
"BEV","LMO",7.02632378235191e-06,2030
"BEV","LMO",6.93874607094894e-06,2031
"BEV","LMO",6.79532921264455e-06,2032
"BEV","LMO",6.78766827710348e-06,2033
"BEV","LMO",6.70229374734473e-06,2034
"BEV","LMO",6.21208281850012e-06,2035
"BEV","LMO",6.06629304280558e-06,2036
"BEV","LMO",6.01311519899328e-06,2037
"BEV","LMO",5.97340679364853e-06,2038
"BEV","LMO",5.93493306747761e-06,2039
"BEV","LMO",5.90045306811978e-06,2040
"BEV","LMO",5.82239884879113e-06,2041
"BEV","LMO",5.74072375212817e-06,2042
"BEV","LMO",5.65598655931459e-06,2043
"BEV","LMO",5.56869236969082e-06,2044
"BEV","LMO",5.47929666507352e-06,2045
"BEV","LMO",5.3882091815121e-06,2046
"BEV","LMO",5.29579761563374e-06,2047
"BEV","LMO",5.20239116695589e-06,2048
"BEV","LMO",5.10828390627943e-06,2049
"BEV","LMO",5.01373795744564e-06,2050
"BEV","LMO",5.01373795744564e-06,2051
"BEV","LMO",5.01373795744564e-06,2052
"BEV","LMO",5.01373795744564e-06,2053
"BEV","LMO",5.01373795744564e-06,2054
"BEV","LMO",5.01373795744564e-06,2055
"BEV","LMO",5.01373795744564e-06,2056
"BEV","LMO",5.01373795744564e-06,2057
"BEV","LMO",5.01373795744564e-06,2058
"BEV","LMO",5.01373795744564e-06,2059
"BEV","LMO",5.01373795744564e-06,2060
"BEV","LMO",5.01373795744564e-06,2061
"BEV","LMO",5.01373795744564e-06,2062
"BEV","LMO",5.01373795744564e-06,2063
"BEV","LMO",5.01373795744564e-06,2064
"BEV","LMO",5.01373795744564e-06,2065
"BEV","LMO",5.01373795744564e-06,2066
"BEV","LMO",5.01373795744564e-06,2067
"BEV","LMO",5.01373795744564e-06,2068
"BEV","LMO",5.01373795744564e-06,2069
"BEV","LMO",5.01373795744564e-06,2070
"BEV","LFP",0.345379868299084,2022
"BEV","LFP",0.389027677314221,2023
"BEV","LFP",0.414588730571959,2024
"BEV","LFP",0.411012713130032,2025
"BEV","LFP",0.406573769075192,2026
"BEV","LFP",0.404972364413704,2027
"BEV","LFP",0.404188303667633,2028
"BEV","LFP",0.399694280666217,2029
"BEV","LFP",0.394637027041332,2030
"BEV","LFP",0.394651058994664,2031
"BEV","LFP",0.391313313504397,2032
"BEV","LFP",0.392059247652339,2033
"BEV","LFP",0.390559446476675,2034
"BEV","LFP",0.386548986835418,2035
"BEV","LFP",0.383490674718039,2036
"BEV","LFP",0.381171398104377,2037
"BEV","LFP",0.379830497543234,2038
"BEV","LFP",0.379839157298205,2039
"BEV","LFP",0.379006224346383,2040
"BEV","LFP",0.376368538449008,2041
"BEV","LFP",0.373446494529819,2042
"BEV","LFP",0.370271670371285,2043
"BEV","LFP",0.366872975127648,2044
"BEV","LFP",0.363276820569881,2045
"BEV","LFP",0.35950728779458,2046
"BEV","LFP",0.35558629084719,2047
"BEV","LFP",0.351533737050107,2048
"BEV","LFP",0.34736768305564,2049
"BEV","LFP",0.343104485406717,2050
"BEV","LFP",0.343104485406717,2051
"BEV","LFP",0.343104485406717,2052
"BEV","LFP",0.343104485406717,2053
"BEV","LFP",0.343104485406717,2054
"BEV","LFP",0.343104485406717,2055
"BEV","LFP",0.343104485406717,2056
"BEV","LFP",0.343104485406717,2057
"BEV","LFP",0.343104485406717,2058
"BEV","LFP",0.343104485406717,2059
"BEV","LFP",0.343104485406717,2060
"BEV","LFP",0.343104485406717,2061
"BEV","LFP",0.343104485406717,2062
"BEV","LFP",0.343104485406717,2063
"BEV","LFP",0.343104485406717,2064
"BEV","LFP",0.343104485406717,2065
"BEV","LFP",0.343104485406717,2066
"BEV","LFP",0.343104485406717,2067
"BEV","LFP",0.343104485406717,2068
"BEV","LFP",0.343104485406717,2069
"BEV","LFP",0.343104485406717,2070
"BEV","NMC 622",0.212877209732372,2022
"BEV","NMC 622",0.183579934522859,2023
"BEV","NMC 622",0.163989415682314,2024
"BEV","NMC 622",0.147441608624214,2025
"BEV","NMC 622",0.135571868242881,2026
"BEV","NMC 622",0.129198796140231,2027
"BEV","NMC 622",0.122860809148703,2028
"BEV","NMC 622",0.11755917720404,2029
"BEV","NMC 622",0.107370393419032,2030
"BEV","NMC 622",0.0953446689080198,2031
"BEV","NMC 622",0.0843281868792895,2032
"BEV","NMC 622",0.0734654378852693,2033
"BEV","NMC 622",0.0631672920557252,2034
"BEV","NMC 622",0.0538676286175763,2035
"BEV","NMC 622",0.0457505451009261,2036
"BEV","NMC 622",0.0385459814444075,2037
"BEV","NMC 622",0.0319575009983268,2038
"BEV","NMC 622",0.0259086315579565,2039
"BEV","NMC 622",0.0205640584591947,2040
"BEV","NMC 622",0.0182284754554472,2041
"BEV","NMC 622",0.0161450714092964,2042
"BEV","NMC 622",0.014289157268902,2043
"BEV","NMC 622",0.012637943234421,2044
"BEV","NMC 622",0.0111705077563981,2045
"BEV","NMC 622",0.00986773488866606,2046
"BEV","NMC 622",0.00871222998025818,2047
"BEV","NMC 622",0.00768822139425784,2048
"BEV","NMC 622",0.00678145414873424,2049
"BEV","NMC 622",0.00597907995780775,2050
"BEV","NMC 622",0.00597907995780775,2051
"BEV","NMC 622",0.00597907995780775,2052
"BEV","NMC 622",0.00597907995780775,2053
"BEV","NMC 622",0.00597907995780775,2054
"BEV","NMC 622",0.00597907995780775,2055
"BEV","NMC 622",0.00597907995780775,2056
"BEV","NMC 622",0.00597907995780775,2057
"BEV","NMC 622",0.00597907995780775,2058
"BEV","NMC 622",0.00597907995780775,2059
"BEV","NMC 622",0.00597907995780775,2060
"BEV","NMC 622",0.00597907995780775,2061
"BEV","NMC 622",0.00597907995780775,2062
"BEV","NMC 622",0.00597907995780775,2063
"BEV","NMC 622",0.00597907995780775,2064
"BEV","NMC 622",0.00597907995780775,2065
"BEV","NMC 622",0.00597907995780775,2066
"BEV","NMC 622",0.00597907995780775,2067
"BEV","NMC 622",0.00597907995780775,2068
"BEV","NMC 622",0.00597907995780775,2069
"BEV","NMC 622",0.00597907995780775,2070
"BEV","NMC 532",0.12393404171362,2022
"BEV","NMC 532",0.137109018647008,2023
"BEV","NMC 532",0.111466308677133,2024
"BEV","NMC 532",0.0852661296369571,2025
"BEV","NMC 532",0.0610585940895516,2026
"BEV","NMC 532",0.0517780914120958,2027
"BEV","NMC 532",0.0428559381763973,2028
"BEV","NMC 532",0.0356932205270028,2029
"BEV","NMC 532",0.0281433722241768,2030
"BEV","NMC 532",0.0233748535446526,2031
"BEV","NMC 532",0.0200781065441546,2032
"BEV","NMC 532",0.0177629535340956,2033
"BEV","NMC 532",0.0157230054056387,2034
"BEV","NMC 532",0.0135354606073293,2035
"BEV","NMC 532",0.0121394378631546,2036
"BEV","NMC 532",0.0106945896925736,2037
"BEV","NMC 532",0.00934549045447589,2038
"BEV","NMC 532",0.00802702050115302,2039
"BEV","NMC 532",0.00676868817509019,2040
"BEV","NMC 532",0.00633244578334833,2041
"BEV","NMC 532",0.00591952089087566,2042
"BEV","NMC 532",0.00552940828013112,2043
"BEV","NMC 532",0.00516147582640336,2044
"BEV","NMC 532",0.0048149952919704,2045
"BEV","NMC 532",0.00448916822613275,2046
"BEV","NMC 532",0.00418314764638634,2047
"BEV","NMC 532",0.00389605606990279,2048
"BEV","NMC 532",0.00362700038827239,2049
"BEV","NMC 532",0.00337508401914763,2050
"BEV","NMC 532",0.00337508401914763,2051
"BEV","NMC 532",0.00337508401914763,2052
"BEV","NMC 532",0.00337508401914763,2053
"BEV","NMC 532",0.00337508401914763,2054
"BEV","NMC 532",0.00337508401914763,2055
"BEV","NMC 532",0.00337508401914763,2056
"BEV","NMC 532",0.00337508401914763,2057
"BEV","NMC 532",0.00337508401914763,2058
"BEV","NMC 532",0.00337508401914763,2059
"BEV","NMC 532",0.00337508401914763,2060
"BEV","NMC 532",0.00337508401914763,2061
"BEV","NMC 532",0.00337508401914763,2062
"BEV","NMC 532",0.00337508401914763,2063
"BEV","NMC 532",0.00337508401914763,2064
"BEV","NMC 532",0.00337508401914763,2065
"BEV","NMC 532",0.00337508401914763,2066
"BEV","NMC 532",0.00337508401914763,2067
"BEV","NMC 532",0.00337508401914763,2068
"BEV","NMC 532",0.00337508401914763,2069
"BEV","NMC 532",0.00337508401914763,2070
"BEV","NMC 811",0.134529822180844,2022
"BEV","NMC 811",0.130571404351539,2023
"BEV","NMC 811",0.148552558011365,2024
"BEV","NMC 811",0.178694600193659,2025
"BEV","NMC 811",0.204086620649544,2026
"BEV","NMC 811",0.215542620807254,2027
"BEV","NMC 811",0.227620292179649,2028
"BEV","NMC 811",0.238824204408371,2029
"BEV","NMC 811",0.238755941675341,2030
"BEV","NMC 811",0.234484881693495,2031
"BEV","NMC 811",0.229475820042099,2032
"BEV","NMC 811",0.22273964456047,2033
"BEV","NMC 811",0.215722663106937,2034
"BEV","NMC 811",0.208889191330216,2035
"BEV","NMC 811",0.200275970961083,2036
"BEV","NMC 811",0.190903705853061,2037
"BEV","NMC 811",0.18074884017593,2038
"BEV","NMC 811",0.169873682348969,2039
"BEV","NMC 811",0.158756962699014,2040
"BEV","NMC 811",0.161480065364161,2041
"BEV","NMC 811",0.164116843689343,2042
"BEV","NMC 811",0.166672680106521,2043
"BEV","NMC 811",0.169152655513202,2044
"BEV","NMC 811",0.171561546052965,2045
"BEV","NMC 811",0.17390382199587,2046
"BEV","NMC 811",0.176183649599184,2047
"BEV","NMC 811",0.178404896130696,2048
"BEV","NMC 811",0.18057113783204,2049
"BEV","NMC 811",0.182685670389442,2050
"BEV","NMC 811",0.182685670389442,2051
"BEV","NMC 811",0.182685670389442,2052
"BEV","NMC 811",0.182685670389442,2053
"BEV","NMC 811",0.182685670389442,2054
"BEV","NMC 811",0.182685670389442,2055
"BEV","NMC 811",0.182685670389442,2056
"BEV","NMC 811",0.182685670389442,2057
"BEV","NMC 811",0.182685670389442,2058
"BEV","NMC 811",0.182685670389442,2059
"BEV","NMC 811",0.182685670389442,2060
"BEV","NMC 811",0.182685670389442,2061
"BEV","NMC 811",0.182685670389442,2062
"BEV","NMC 811",0.182685670389442,2063
"BEV","NMC 811",0.182685670389442,2064
"BEV","NMC 811",0.182685670389442,2065
"BEV","NMC 811",0.182685670389442,2066
"BEV","NMC 811",0.182685670389442,2067
"BEV","NMC 811",0.182685670389442,2068
"BEV","NMC 811",0.182685670389442,2069
"BEV","NMC 811",0.182685670389442,2070
"BEV","NMC 721",0.0535295082954972,2022
"BEV","NMC 721",0.0519544511327367,2023
"BEV","NMC 721",0.0591091644772795,2024
"BEV","NMC 721",0.0711027036857935,2025
"BEV","NMC 721",0.0812062059992474,2026
"BEV","NMC 721",0.0857645563005732,2027
"BEV","NMC 721",0.0905702700035903,2028
"BEV","NMC 721",0.095028314345485,2029
"BEV","NMC 721",0.0950011525573047,2030
"BEV","NMC 721",0.0933016948681279,2031
"BEV","NMC 721",0.0913085858096724,2032
"BEV","NMC 721",0.0886282569764189,2033
"BEV","NMC 721",0.0858361952548082,2034
"BEV","NMC 721",0.0831171521591642,2035
"BEV","NMC 721",0.0796899458808369,2036
"BEV","NMC 721",0.0759607151815421,2037
"BEV","NMC 721",0.0719200871803176,2038
"BEV","NMC 721",0.0675928544398285,2039
"BEV","NMC 721",0.0631695040846851,2040
"BEV","NMC 721",0.064253028498384,2041
"BEV","NMC 721",0.0653022043981444,2042
"BEV","NMC 721",0.066319173457327,2043
"BEV","NMC 721",0.0673059573685264,2044
"BEV","NMC 721",0.0682644565625403,2045
"BEV","NMC 721",0.0691964497628847,2046
"BEV","NMC 721",0.0701035947261767,2047
"BEV","NMC 721",0.0709874302409153,2048
"BEV","NMC 721",0.0718493792960941,2049
"BEV","NMC 721",0.0726907532475174,2050
"BEV","NMC 721",0.0726907532475174,2051
"BEV","NMC 721",0.0726907532475174,2052
"BEV","NMC 721",0.0726907532475174,2053
"BEV","NMC 721",0.0726907532475174,2054
"BEV","NMC 721",0.0726907532475174,2055
"BEV","NMC 721",0.0726907532475174,2056
"BEV","NMC 721",0.0726907532475174,2057
"BEV","NMC 721",0.0726907532475174,2058
"BEV","NMC 721",0.0726907532475174,2059
"BEV","NMC 721",0.0726907532475174,2060
"BEV","NMC 721",0.0726907532475174,2061
"BEV","NMC 721",0.0726907532475174,2062
"BEV","NMC 721",0.0726907532475174,2063
"BEV","NMC 721",0.0726907532475174,2064
"BEV","NMC 721",0.0726907532475174,2065
"BEV","NMC 721",0.0726907532475174,2066
"BEV","NMC 721",0.0726907532475174,2067
"BEV","NMC 721",0.0726907532475174,2068
"BEV","NMC 721",0.0726907532475174,2069
"BEV","NMC 721",0.0726907532475174,2070
"BEV","NMCA 89:4:4:3",0.040486560200119,2022
