"Powertrain","chemistry","share_units","year"
"PHEV","NMC 622",0.0308577012226188,2038
"PHEV","NMC 622",0.0260971377537115,2039
"PHEV","NMC 622",0.0218211626326413,2040
"PHEV","NMC 622",0.0187630431216877,2041
"PHEV","NMC 622",0.0161497696662998,2042
"PHEV","NMC 622",0.0139140396739591,2043
"PHEV","NMC 622",0.0119991124030026,2044
"PHEV","NMC 622",0.0103571107366448,2045
"PHEV","NMC 622",0.00894759346782829,2046
"PHEV","NMC 622",0.00773635940411194,2047
"PHEV","NMC 622",0.00669444756227065,2048
"PHEV","NMC 622",0.00579730193273972,2049
"PHEV","NMC 622",0.00502407372010026,2050
"PHEV","NMC 622",0.00502407372010026,2051
"PHEV","NMC 622",0.00502407372010026,2052
"PHEV","NMC 622",0.00502407372010026,2053
"PHEV","NMC 622",0.00502407372010026,2054
"PHEV","NMC 622",0.00502407372010026,2055
"PHEV","NMC 622",0.00502407372010026,2056
"PHEV","NMC 622",0.00502407372010026,2057
"PHEV","NMC 622",0.00502407372010026,2058
"PHEV","NMC 622",0.00502407372010026,2059
"PHEV","NMC 622",0.00502407372010026,2060
"PHEV","NMC 622",0.00502407372010026,2061
"PHEV","NMC 622",0.00502407372010026,2062
"PHEV","NMC 622",0.00502407372010026,2063
"PHEV","NMC 622",0.00502407372010026,2064
"PHEV","NMC 622",0.00502407372010026,2065
"PHEV","NMC 622",0.00502407372010026,2066
"PHEV","NMC 622",0.00502407372010026,2067
"PHEV","NMC 622",0.00502407372010026,2068
"PHEV","NMC 622",0.00502407372010026,2069
"PHEV","NMC 622",0.00502407372010026,2070
"PHEV","NMC 532",0.095764639629643,2022
"PHEV","NMC 532",0.0995835475806683,2023
"PHEV","NMC 532",0.0754679950005892,2024
"PHEV","NMC 532",0.0543023766876342,2025
"PHEV","NMC 532",0.0367436188357424,2026
"PHEV","NMC 532",0.0293147241670958,2027
"PHEV","NMC 532",0.0228939011256695,2028
"PHEV","NMC 532",0.0180516263966345,2029
"PHEV","NMC 532",0.0141824673055485,2030
"PHEV","NMC 532",0.0117306727358451,2031
"PHEV","NMC 532",0.0101410221876207,2032
"PHEV","NMC 532",0.00901452217166802,2033
"PHEV","NMC 532",0.00809362658690712,2034
"PHEV","NMC 532",0.00713442217801454,2035
"PHEV","NMC 532",0.00657788301401421,2036
"PHEV","NMC 532",0.00598602069879649,2037
"PHEV","NMC 532",0.00543026576326612,2038
"PHEV","NMC 532",0.00486553950763847,2039
"PHEV","NMC 532",0.0043221694730695,2040
"PHEV","NMC 532",0.00392240683683424,2041
"PHEV","NMC 532",0.00356320778211059,2042
"PHEV","NMC 532",0.00324006339661558,2043
"PHEV","NMC 532",0.0029490005068865,2044
"PHEV","NMC 532",0.00268651828138531,2045
"PHEV","NMC 532",0.00244953065763748,2046
"PHEV","NMC 532",0.00223531497654756,2047
"PHEV","NMC 532",0.0020414666503043,2048
"PHEV","NMC 532",0.0018658594233973,2049
"PHEV","NMC 532",0.0017066106790502,2050
"PHEV","NMC 532",0.0017066106790502,2051
"PHEV","NMC 532",0.0017066106790502,2052
"PHEV","NMC 532",0.0017066106790502,2053
"PHEV","NMC 532",0.0017066106790502,2054
"PHEV","NMC 532",0.0017066106790502,2055
"PHEV","NMC 532",0.0017066106790502,2056
"PHEV","NMC 532",0.0017066106790502,2057
"PHEV","NMC 532",0.0017066106790502,2058
"PHEV","NMC 532",0.0017066106790502,2059
"PHEV","NMC 532",0.0017066106790502,2060
"PHEV","NMC 532",0.0017066106790502,2061
"PHEV","NMC 532",0.0017066106790502,2062
"PHEV","NMC 532",0.0017066106790502,2063
"PHEV","NMC 532",0.0017066106790502,2064
"PHEV","NMC 532",0.0017066106790502,2065
"PHEV","NMC 532",0.0017066106790502,2066
"PHEV","NMC 532",0.0017066106790502,2067
"PHEV","NMC 532",0.0017066106790502,2068
"PHEV","NMC 532",0.0017066106790502,2069
"PHEV","NMC 532",0.0017066106790502,2070
"PHEV","NMC 811",0.155914936516305,2022
"PHEV","NMC 811",0.14224081589683,2023
"PHEV","NMC 811",0.150852987618968,2024
"PHEV","NMC 811",0.170690089257486,2025
"PHEV","NMC 811",0.184206202712781,2026
"PHEV","NMC 811",0.183032209249609,2027
"PHEV","NMC 811",0.182378802953306,2028
"PHEV","NMC 811",0.181160507837918,2029
"PHEV","NMC 811",0.180461446022832,2030
"PHEV","NMC 811",0.17649949043283,2031
"PHEV","NMC 811",0.173840313832961,2032
"PHEV","NMC 811",0.169542913580062,2033
"PHEV","NMC 811",0.166555109884331,2034
"PHEV","NMC 811",0.16514153718623,2035
"PHEV","NMC 811",0.162768740617138,2036
"PHEV","NMC 811",0.160266604042698,2037
"PHEV","NMC 811",0.157524857111383,2038
"PHEV","NMC 811",0.154439120821916,2039
"PHEV","NMC 811",0.152049380277817,2040
"PHEV","NMC 811",0.150021900196955,2041
"PHEV","NMC 811",0.148170700812479,2042
"PHEV","NMC 811",0.1464852365539,2043
"PHEV","NMC 811",0.144955386436582,2044
"PHEV","NMC 811",0.143571577788892,2045
"PHEV","NMC 811",0.142324843275643,2046
"PHEV","NMC 811",0.141206836932574,2047
"PHEV","NMC 811",0.140209825433173,2048
"PHEV","NMC 811",0.13932666485159,2049
"PHEV","NMC 811",0.138550769422704,2050
"PHEV","NMC 811",0.138550769422704,2051
"PHEV","NMC 811",0.138550769422704,2052
"PHEV","NMC 811",0.138550769422704,2053
"PHEV","NMC 811",0.138550769422704,2054
"PHEV","NMC 811",0.138550769422704,2055
"PHEV","NMC 811",0.138550769422704,2056
"PHEV","NMC 811",0.138550769422704,2057
"PHEV","NMC 811",0.138550769422704,2058
"PHEV","NMC 811",0.138550769422704,2059
"PHEV","NMC 811",0.138550769422704,2060
"PHEV","NMC 811",0.138550769422704,2061
"PHEV","NMC 811",0.138550769422704,2062
"PHEV","NMC 811",0.138550769422704,2063
"PHEV","NMC 811",0.138550769422704,2064
"PHEV","NMC 811",0.138550769422704,2065
"PHEV","NMC 811",0.138550769422704,2066
"PHEV","NMC 811",0.138550769422704,2067
"PHEV","NMC 811",0.138550769422704,2068
"PHEV","NMC 811",0.138550769422704,2069
"PHEV","NMC 811",0.138550769422704,2070
"PHEV","NCA",0.000777542176593672,2022
"PHEV","NCA",0.00057739419997895,2023
"PHEV","NCA",0.000472948821095294,2024
"PHEV","NCA",0.000419688413857433,2025
"PHEV","NCA",0.000391876801220872,2026
"PHEV","NCA",0.000363233893152704,2027
"PHEV","NCA",0.000321647881149834,2028
"PHEV","NCA",0.000292812756335074,2029
"PHEV","NCA",0.000261784323938436,2030
"PHEV","NCA",0.00023821558844908,2031
"PHEV","NCA",0.000229236969996583,2032
"PHEV","NCA",0.000205245353076252,2033
"PHEV","NCA",0.000193597737491589,2034
"PHEV","NCA",0.000185949223126297,2035
"PHEV","NCA",0.000178386192549208,2036
"PHEV","NCA",0.000168278499082549,2037
"PHEV","NCA",0.00015651422579989,2038
"PHEV","NCA",0.000142366045869401,2039
"PHEV","NCA",0.000128524307862721,2040
"PHEV","NCA",0.000119773396531489,2041
"PHEV","NCA",0.000111730855101754,2042
"PHEV","NCA",0.000104330125151865,2043
"PHEV","NCA",9.75113824839777e-05,2044
"PHEV","NCA",9.12209336412209e-05,2045
"PHEV","NCA",8.54106128579138e-05,2046
"PHEV","NCA",8.00372084420681e-05,2047
"PHEV","NCA",7.50619323846566e-05,2048
"PHEV","NCA",7.04499383490078e-05,2049
"PHEV","NCA",6.61698883939774e-05,2050
"PHEV","NCA",6.61698883939774e-05,2051
"PHEV","NCA",6.61698883939774e-05,2052
"PHEV","NCA",6.61698883939774e-05,2053
"PHEV","NCA",6.61698883939774e-05,2054
"PHEV","NCA",6.61698883939774e-05,2055
"PHEV","NCA",6.61698883939774e-05,2056
"PHEV","NCA",6.61698883939774e-05,2057
"PHEV","NCA",6.61698883939774e-05,2058
"PHEV","NCA",6.61698883939774e-05,2059
"PHEV","NCA",6.61698883939774e-05,2060
"PHEV","NCA",6.61698883939774e-05,2061
"PHEV","NCA",6.61698883939774e-05,2062
"PHEV","NCA",6.61698883939774e-05,2063
"PHEV","NCA",6.61698883939774e-05,2064
"PHEV","NCA",6.61698883939774e-05,2065
"PHEV","NCA",6.61698883939774e-05,2066
"PHEV","NCA",6.61698883939774e-05,2067
"PHEV","NCA",6.61698883939774e-05,2068
"PHEV","NCA",6.61698883939774e-05,2069
"PHEV","NCA",6.61698883939774e-05,2070
